id,set_name,card_name,ungraded,psa_7,psa_8,psa_9,psa_9_5,psa_10,bgs_10,cgc_10,sgc_10,release_date,set_z_score
888169,Pokemon Deoxys,Minun [Reverse Holo] #41,52.58,21.03,61.28,299.0,329.0,359.0,467.0,252.58,215.0,2005-02-14,-0.19
888086,Pokemon Deoxys,Natu #66,2.54,10.93,50.54,56.0,62.0,67.0,87.0,25.0,40.0,2005-02-14,-0.26
888194,Pokemon Deoxys,Natu [Reverse Holo] #66,17.59,19.19,33.0,49.56,55.0,221.25,288.0,133.0,133.0,2005-02-14,-0.22
888087,Pokemon Deoxys,Nincada #67,1.3,6.75,10.02,28.0,31.0,41.36,54.0,10.5,25.0,2005-02-14,-0.26
888195,Pokemon Deoxys,Nincada [Reverse Holo] #67,10.37,26.0,39.08,43.0,47.0,304.38,396.0,59.99,183.0,2005-02-14,-0.21
888034,Pokemon Deoxys,Ninjask #13,14.97,10.5,20.0,36.47,40.0,249.99,325.0,57.99,150.0,2005-02-14,-0.22
888141,Pokemon Deoxys,Ninjask [Reverse Holo] #13,20.64,16.38,35.58,87.94,97.0,332.07,432.0,99.99,199.0,2005-02-14,-0.2
888062,Pokemon Deoxys,Nosepass #42,2.19,9.59,14.0,29.92,33.0,91.58,119.0,20.5,55.0,2005-02-14,-0.25
888170,Pokemon Deoxys,Nosepass [Reverse Holo] #42,12.98,19.99,35.65,60.71,67.0,300.0,390.0,69.99,180.0,2005-02-14,-0.21
888088,Pokemon Deoxys,Numel #68,1.64,7.97,24.79,27.0,30.0,32.0,42.0,12.79,19.0,2005-02-14,-0.26
888196,Pokemon Deoxys,Numel [Reverse Holo] #68,17.95,8.0,10.0,51.75,57.0,771.51,1003.0,53.18,463.0,2005-02-14,-0.1
888063,Pokemon Deoxys,Nuzleaf #43,1.52,8.64,14.0,17.52,19.0,48.0,62.0,29.0,29.0,2005-02-14,-0.26
888171,Pokemon Deoxys,Nuzleaf [Reverse Holo] #43,10.0,16.43,26.5,86.0,84.0,86.0,112.0,118.58,52.0,2005-02-14,-0.25
888042,Pokemon Deoxys,Pelipper #21,6.0,8.78,59.88,60.19,66.0,123.55,161.0,12.5,74.0,2005-02-14,-0.24
888149,Pokemon Deoxys,Pelipper [Reverse Holo] #21,35.5,19.26,128.82,142.0,156.0,394.86,513.0,599.99,237.0,2005-02-14,-0.19
888089,Pokemon Deoxys,Phanpy #69,6.44,11.51,22.52,43.99,48.0,165.49,215.0,26.75,99.0,2005-02-14,-0.23
888197,Pokemon Deoxys,Phanpy [Reverse Holo] #69,22.26,16.0,20.0,152.5,168.0,183.0,238.0,125.0,110.0,2005-02-14,-0.23
888064,Pokemon Deoxys,Plusle #44,6.89,11.89,33.25,37.0,41.0,99.95,130.0,34.74,60.0,2005-02-14,-0.25
888172,Pokemon Deoxys,Plusle [Reverse Holo] #44,59.37,60.01,66.0,265.5,292.0,319.0,415.0,142.5,191.0,2005-02-14,-0.2
888090,Pokemon Deoxys,Poochyena #70,1.99,9.99,16.25,49.99,55.0,82.35,107.0,49.0,49.0,2005-02-14,-0.25
888198,Pokemon Deoxys,Poochyena [Reverse Holo] #70,25.0,21.0,26.21,70.24,77.0,398.56,518.0,200.0,239.0,2005-02-14,-0.18
888110,Pokemon Deoxys,Professor Cozmo's Discovery #90,1.38,6.96,9.22,24.08,26.0,99.0,129.0,12.0,59.0,2005-02-14,-0.25
888218,Pokemon Deoxys,Professor Cozmo's Discovery [Reverse Holo] #90,7.77,9.52,16.44,46.73,51.0,118.49,154.0,71.0,71.0,2005-02-14,-0.24
888043,Pokemon Deoxys,Rayquaza #22,21.21,46.0,50.15,160.5,177.0,612.5,796.0,139.0,368.0,2005-02-14,-0.14
888122,Pokemon Deoxys,Rayquaza EX #102,180.56,480.0,971.75,2223.98,2400.0,6100.0,7930.0,2801.0,1100.0,2005-02-14,1.04
888127,Pokemon Deoxys,Rayquaza [Gold Star] #107,5654.15,18681.35,33520.5,36873.0,40560.0,48598.0,63177.0,29262.42,29159.0,2005-02-14,10.17
888150,Pokemon Deoxys,Rayquaza [Reverse Holo] #22,170.62,304.27,317.01,985.0,1084.0,10609.0,13792.0,1122.28,6365.0,2005-02-14,2.01
888128,Pokemon Deoxys,Rocket's Raikou EX #108,250.0,256.78,358.25,503.26,554.0,4400.0,5720.0,799.0,2640.0,2005-02-14,0.67
888044,Pokemon Deoxys,Sableye #23,26.13,20.0,25.0,60.39,66.0,15998.02,20797.0,9599.0,9599.0,2005-02-14,3.17
888151,Pokemon Deoxys,Sableye [Reverse Holo] #23,186.51,486.71,750.49,1973.1,2170.0,13100.0,17030.0,7860.0,7860.0,2005-02-14,2.54
888123,Pokemon Deoxys,Salamence EX #103,90.0,185.63,364.04,596.37,656.0,2105.0,2737.0,850.0,1263.0,2005-02-14,0.18
888115,Pokemon Deoxys,Scramble Energy #95,4.5,4.57,6.0,4.27,5.0,219.5,285.0,132.0,132.0,2005-02-14,-0.22
888223,Pokemon Deoxys,Scramble Energy [Reverse Holo] #95,14.59,11.0,14.27,60.99,67.0,300.28,390.0,180.0,180.0,2005-02-14,-0.21
888045,Pokemon Deoxys,Seaking #24,1.95,9.23,20.51,23.0,25.0,39.73,52.0,19.32,24.0,2005-02-14,-0.26
888152,Pokemon Deoxys,Seaking [Reverse Holo] #24,14.66,19.19,21.5,70.0,77.0,277.57,361.0,99.99,167.0,2005-02-14,-0.21
888091,Pokemon Deoxys,Seedot #71,2.14,7.52,17.0,19.0,21.0,600.0,780.0,30.03,360.0,2005-02-14,-0.14
888199,Pokemon Deoxys,Seedot [Reverse Holo] #71,9.99,12.94,39.99,44.99,49.0,152.92,199.0,147.5,92.0,2005-02-14,-0.24
888124,Pokemon Deoxys,Sharpedo EX #104,91.9,125.0,156.25,403.9,444.0,1419.78,1846.0,497.0,852.0,2005-02-14,0.03
888035,Pokemon Deoxys,Shedinja #14,13.49,29.39,41.23,78.01,86.0,1637.23,2128.0,150.0,982.0,2005-02-14,0.08
888142,Pokemon Deoxys,Shedinja [Reverse Holo] #14,30.84,25.0,31.0,90.53,100.0,249.99,325.0,150.0,150.0,2005-02-14,-0.22
888065,Pokemon Deoxys,Shelgon #45,1.21,4.8,6.07,13.5,15.0,61.99,81.0,10.0,37.0,2005-02-14,-0.26
888173,Pokemon Deoxys,Shelgon [Reverse Holo] #45,13.18,14.5,40.5,60.0,66.0,77.0,100.0,40.51,46.0,2005-02-14,-0.25
888046,Pokemon Deoxys,Shiftry #25,1.25,7.49,14.47,45.6,50.0,55.0,72.0,31.0,33.0,2005-02-14,-0.26
888153,Pokemon Deoxys,Shiftry [Reverse Holo] #25,17.3,12.5,65.0,97.25,107.0,170.0,221.0,135.0,102.0,2005-02-14,-0.23
888092,Pokemon Deoxys,Shroomish #72,1.96,7.51,13.13,14.0,15.0,178.83,232.0,26.99,107.0,2005-02-14,-0.23
888200,Pokemon Deoxys,Shroomish [Reverse Holo] #72,25.0,15.0,50.32,139.37,153.0,167.0,217.0,99.95,100.0,2005-02-14,-0.23
888066,Pokemon Deoxys,Silcoon #46,2.19,6.53,9.64,13.95,15.0,82.6,107.0,50.0,50.0,2005-02-14,-0.25
888174,Pokemon Deoxys,Silcoon [Reverse Holo] #46,12.99,9.82,12.12,62.11,68.0,194.99,253.0,17.19,117.0,2005-02-14,-0.23
888047,Pokemon Deoxys,Skarmory #26,2.44,5.76,9.07,14.04,15.0,31.93,42.0,23.65,19.0,2005-02-14,-0.26
888154,Pokemon Deoxys,Skarmory [Reverse Holo] #26,30.0,22.27,42.5,90.0,99.0,345.01,449.0,299.0,207.0,2005-02-14,-0.2
888036,Pokemon Deoxys,Slaking #15,12.57,25.5,33.2,78.0,86.0,699.85,910.0,46.08,420.0,2005-02-14,-0.12
888143,Pokemon Deoxys,Slaking [Reverse Holo] #15,23.19,23.63,53.48,103.79,114.0,316.25,411.0,299.0,190.0,2005-02-14,-0.2
888093,Pokemon Deoxys,Slakoth #73,1.52,6.0,7.5,34.19,38.0,79.19,103.0,22.0,48.0,2005-02-14,-0.25
888201,Pokemon Deoxys,Slakoth [Reverse Holo] #73,12.2,13.71,28.5,85.0,94.0,1000.0,1300.0,63.32,600.0,2005-02-14,-0.06
888094,Pokemon Deoxys,Slugma #74,2.32,9.0,11.01,13.23,15.0,17.51,23.0,25.0,11.0,2005-02-14,-0.27
888095,Pokemon Deoxys,Slugma #75,2.01,5.58,7.5,18.89,21.0,238.58,310.0,143.0,143.0,2005-02-14,-0.22
888202,Pokemon Deoxys,Slugma [Reverse Holo] #74,31.5,18.45,32.0,98.48,108.0,1500.0,1950.0,150.0,900.0,2005-02-14,0.05
888203,Pokemon Deoxys,Slugma [Reverse Holo] #75,16.99,15.02,76.79,84.0,92.0,156.97,204.0,143.5,94.0,2005-02-14,-0.24
888067,Pokemon Deoxys,Solrock #47,2.05,7.4,13.31,53.0,58.0,63.4,82.0,38.0,38.0,2005-02-14,-0.26
888175,Pokemon Deoxys,Solrock [Reverse Holo] #47,20.0,28.0,50.5,89.25,98.0,538.82,700.0,323.0,323.0,2005-02-14,-0.15
888111,Pokemon Deoxys,Space Center #91,3.13,13.0,16.84,34.03,40.0,689.56,896.0,87.99,414.0,2005-02-14,-0.12
888219,Pokemon Deoxys,Space Center [Reverse Holo] #91,12.23,11.5,25.54,39.92,44.0,408.67,531.0,245.0,245.0,2005-02-14,-0.18
888096,Pokemon Deoxys,Spoink #76,1.53,3.0,20.0,22.0,24.0,126.56,165.0,24.5,76.0,2005-02-14,-0.24
888204,Pokemon Deoxys,Spoink [Reverse Holo] #76,10.25,13.5,21.49,42.79,47.0,159.13,207.0,54.97,95.0,2005-02-14,-0.24
888068,Pokemon Deoxys,Starmie #48,2.48,9.39,17.5,45.25,50.0,63.01,82.0,27.9,38.0,2005-02-14,-0.26
888176,Pokemon Deoxys,Starmie [Reverse Holo] #48,25.0,21.49,74.24,82.0,80.0,82.0,107.0,125.0,49.0,2005-02-14,-0.25
888097,Pokemon Deoxys,Staryu #77,1.09,9.3,10.47,21.51,24.0,104.88,136.0,27.99,63.0,2005-02-14,-0.25
888205,Pokemon Deoxys,Staryu [Reverse Holo] #77,17.09,24.0,30.0,57.99,64.0,407.5,530.0,94.89,245.0,2005-02-14,-0.18
888112,Pokemon Deoxys,Strength Charm #92,5.29,10.41,16.38,53.54,59.0,240.75,313.0,144.0,144.0,2005-02-14,-0.22
888220,Pokemon Deoxys,Strength Charm [Reverse Holo] #92,6.37,14.23,16.83,21.25,23.0,195.5,254.0,75.0,117.0,2005-02-14,-0.23
888098,Pokemon Deoxys,Surskit #78,1.17,5.6,7.0,11.0,12.0,160.24,208.0,9.78,96.0,2005-02-14,-0.24
888206,Pokemon Deoxys,Surskit [Reverse Holo] #78,12.07,12.07,36.85,55.0,61.0,73.63,96.0,44.0,44.0,2005-02-14,-0.25
888099,Pokemon Deoxys,Swablu #79,1.68,7.0,12.0,12.65,14.0,73.91,96.0,14.91,44.0,2005-02-14,-0.25
888207,Pokemon Deoxys,Swablu [Reverse Holo] #79,29.49,13.66,17.0,190.01,209.0,225.0,293.0,84.3,135.0,2005-02-14,-0.22
888069,Pokemon Deoxys,Swellow #49,1.28,7.0,10.5,12.0,13.0,50.9,66.0,31.0,31.0,2005-02-14,-0.26
888177,Pokemon Deoxys,Swellow [Reverse Holo] #49,9.99,18.5,22.99,51.5,57.0,460.96,599.0,99.99,277.0,2005-02-14,-0.17
888100,Pokemon Deoxys,Taillow #80,5.0,12.39,21.0,42.0,46.0,134.74,175.0,81.0,81.0,2005-02-14,-0.24
888208,Pokemon Deoxys,Taillow [Reverse Holo] #80,9.99,14.64,32.0,92.25,101.0,321.13,417.0,26.75,193.0,2005-02-14,-0.2
888048,Pokemon Deoxys,Tropius #27,1.8,10.0,12.84,16.5,18.0,115.62,150.0,69.0,69.0,2005-02-14,-0.25
888155,Pokemon Deoxys,Tropius [Reverse Holo] #27,21.0,22.09,51.92,74.99,82.0,425.0,553.0,55.0,255.0,2005-02-14,-0.18
888070,Pokemon Deoxys,Vigoroth #50,1.54,7.51,15.38,66.0,73.0,79.0,103.0,24.79,47.0,2005-02-14,-0.25
888178,Pokemon Deoxys,Vigoroth [Reverse Holo] #50,14.47,22.0,27.0,94.68,104.0,275.0,358.0,125.0,165.0,2005-02-14,-0.21
888071,Pokemon Deoxys,Weezing #51,2.16,8.49,12.54,24.99,27.0,111.0,144.0,29.98,67.0,2005-02-14,-0.25
888179,Pokemon Deoxys,Weezing [Reverse Holo] #51,25.35,12.5,46.0,65.0,72.0,250.0,325.0,125.0,150.0,2005-02-14,-0.22
888049,Pokemon Deoxys,Whiscash #28,1.5,10.21,52.67,58.0,64.0,70.0,91.0,25.0,42.0,2005-02-14,-0.26
888156,Pokemon Deoxys,Whiscash [Reverse Holo] #28,19.2,44.99,53.25,58.0,64.0,726.89,945.0,56.55,436.0,2005-02-14,-0.11
888101,Pokemon Deoxys,Wingull #81,1.5,5.19,6.75,5.25,6.0,69.64,91.0,22.0,42.0,2005-02-14,-0.26
888209,Pokemon Deoxys,Wingull [Reverse Holo] #81,25.71,15.0,54.99,60.0,66.0,1050.0,1365.0,630.0,630.0,2005-02-14,-0.04
888102,Pokemon Deoxys,Wurmple #82,1.0,7.42,20.5,23.0,25.0,160.61,209.0,24.99,96.0,2005-02-14,-0.24
888210,Pokemon Deoxys,Wurmple [Reverse Holo] #82,13.5,9.99,41.0,45.0,50.0,138.5,180.0,49.13,83.0,2005-02-14,-0.24
889866,Pokemon Deoxys,Xatu #29,6.99,11.23,20.24,22.0,24.0,45.65,59.0,47.98,27.0,2005-02-14,-0.26
888157,Pokemon Deoxys,Xatu [Reverse Holo] #29,23.26,18.0,22.5,83.77,85.0,495.0,644.0,175.0,297.0,2005-02-14,-0.16
888103,Pokemon Deoxys,Zubat #83,1.37,8.0,10.0,12.5,20.0,223.67,291.0,20.5,134.0,2005-02-14,-0.22
888211,Pokemon Deoxys,Zubat [Reverse Holo] #83,14.62,15.5,28.0,50.0,55.0,349.99,455.0,90.0,210.0,2005-02-14,-0.2
6331560,Pokemon Dragon,Absol [Holo] #1,82.49,122.73,131.86,203.5,341.64,1050.0,1365.0,214.48,630.0,2003-11-24,0.24
849480,Pokemon Dragon,Absol [Reverse Holo] #1,65.97,53.59,118.75,296.44,326.0,1920.45,2497.0,340.0,1152.0,2003-11-24,0.76
849481,Pokemon Dragon,Altaria [Reverse Holo] #2,21.84,30.28,42.02,59.63,66.0,237.85,309.0,100.0,143.0,2003-11-24,-0.23
849468,Pokemon Dragon,Ampharos EX #89,88.82,230.0,344.44,606.9,668.0,4550.0,5915.0,750.0,2730.0,2003-11-24,2.3
849403,Pokemon Dragon,Bagon #23,2.65,7.0,8.68,11.01,12.0,61.59,80.0,14.5,37.0,2003-11-24,-0.34
849429,Pokemon Dragon,Bagon #49,1.49,6.0,7.5,8.0,10.0,67.77,88.0,18.0,41.0,2003-11-24,-0.33
849430,Pokemon Dragon,Bagon #50,2.1,17.0,21.06,30.82,34.0,69.98,91.0,19.01,42.0,2003-11-24,-0.33
849502,Pokemon Dragon,Bagon [Reverse Holo] #23,11.64,10.02,25.52,38.64,47.48,108.4,141.0,50.0,65.0,2003-11-24,-0.31
849528,Pokemon Dragon,Bagon [Reverse Holo] #49,12.0,3.25,39.99,44.0,48.0,327.01,425.0,102.5,196.0,2003-11-24,-0.18
849529,Pokemon Dragon,Bagon [Reverse Holo] #50,6.97,25.0,30.0,56.1,79.99,300.0,390.0,41.0,180.0,2003-11-24,-0.2
849461,Pokemon Dragon,Balloon Berry #82,1.38,8.61,11.12,12.0,13.0,46.65,61.0,7.69,28.0,2003-11-24,-0.35
849561,Pokemon Dragon,Balloon Berry [Reverse Holo] #82,2.8,5.5,12.27,14.0,15.0,113.8,148.0,32.98,68.0,2003-11-24,-0.31
849431,Pokemon Dragon,Barboach #51,2.08,6.5,19.99,22.0,24.0,74.05,96.0,23.18,44.0,2003-11-24,-0.33
849530,Pokemon Dragon,Barboach [Reverse Holo] #51,6.62,10.8,23.72,32.5,36.0,146.69,191.0,56.69,88.0,2003-11-24,-0.29
849462,Pokemon Dragon,Buffer Piece #83,1.16,8.1,27.49,30.0,33.0,43.19,56.0,11.96,26.0,2003-11-24,-0.35
849562,Pokemon Dragon,Buffer Piece [Reverse Holo] #83,4.12,19.79,21.68,24.0,26.0,152.54,198.0,13.5,92.0,2003-11-24,-0.28
849404,Pokemon Dragon,Camerupt #24,1.36,11.85,17.15,21.92,24.0,57.64,75.0,36.0,35.0,2003-11-24,-0.34
849503,Pokemon Dragon,Camerupt [Reverse Holo] #24,6.78,10.07,25.75,34.22,34.99,238.04,309.0,74.99,143.0,2003-11-24,-0.23
849479,Pokemon Dragon,Charizard #100,357.5,860.72,1343.49,2144.34,2550.0,9551.91,12417.0,1900.0,5731.0,2003-11-24,5.24
849477,Pokemon Dragon,Charmander #98,186.93,200.0,310.0,437.5,575.0,2730.0,3549.0,575.0,1638.0,2003-11-24,1.23
849478,Pokemon Dragon,Charmeleon #99,85.0,140.0,202.81,311.03,342.0,2003.28,2604.0,384.9,1202.0,2003-11-24,0.8
849405,Pokemon Dragon,Combusken #25,1.98,1.07,12.5,26.53,29.0,91.54,119.0,22.56,55.0,2003-11-24,-0.32
849504,Pokemon Dragon,Combusken [Reverse Holo] #25,10.99,25.38,26.99,38.95,43.0,357.07,464.0,57.0,214.0,2003-11-24,-0.16
849432,Pokemon Dragon,Corphish #52,1.2,29.99,30.0,33.0,36.0,77.68,101.0,22.41,47.0,2003-11-24,-0.33
849433,Pokemon Dragon,Corphish #53,1.71,8.42,28.57,31.0,34.0,79.97,104.0,17.82,48.0,2003-11-24,-0.33
849434,Pokemon Dragon,Corphish #54,1.91,8.18,10.29,21.39,24.0,65.0,85.0,65.41,39.0,2003-11-24,-0.33
849531,Pokemon Dragon,Corphish [Reverse Holo] #52,5.95,18.0,34.24,47.77,53.0,223.0,290.0,134.0,134.0,2003-11-24,-0.24
849532,Pokemon Dragon,Corphish [Reverse Holo] #53,6.35,10.71,22.5,35.0,42.49,179.99,234.0,108.0,108.0,2003-11-24,-0.27
849533,Pokemon Dragon,Corphish [Reverse Holo] #54,15.0,28.0,50.0,55.0,61.0,179.99,234.0,43.0,108.0,2003-11-24,-0.27
849393,Pokemon Dragon,Crawdaunt #13,1.4,6.5,8.77,13.6,15.0,56.0,73.0,14.61,34.0,2003-11-24,-0.34
849383,Pokemon Dragon,Crawdaunt #3,8.0,18.0,22.98,42.02,42.6,547.5,712.0,65.43,329.0,2003-11-24,-0.05
849492,Pokemon Dragon,Crawdaunt [Reverse Holo] #13,6.91,9.5,44.06,52.5,58.0,208.4,271.0,59.0,125.0,2003-11-24,-0.25
849482,Pokemon Dragon,Crawdaunt [Reverse Holo] #3,8.09,9.81,25.75,40.43,44.0,239.99,312.0,74.99,144.0,2003-11-24,-0.23
849394,Pokemon Dragon,Dragonair #14,6.07,10.98,17.31,39.99,44.0,127.45,166.0,58.97,76.0,2003-11-24,-0.3
849493,Pokemon Dragon,Dragonair [Reverse Holo] #14,34.25,50.0,70.0,114.44,126.0,1012.31,1316.0,350.0,607.0,2003-11-24,0.22
849469,Pokemon Dragon,Dragonite EX #90,220.31,550.0,930.0,1837.5,2021.0,11590.0,15067.0,1850.0,6954.0,2003-11-24,6.43
849406,Pokemon Dragon,Dratini #26,7.59,17.0,21.75,29.99,33.0,69.99,91.0,20.5,42.0,2003-11-24,-0.33
849505,Pokemon Dragon,Dratini [Reverse Holo] #26,35.0,42.36,65.0,175.0,193.0,952.22,1238.0,571.0,571.0,2003-11-24,0.19
849463,Pokemon Dragon,Energy Recycle System #84,1.55,4.49,7.56,8.0,9.0,24.63,32.0,11.42,15.0,2003-11-24,-0.36
849563,Pokemon Dragon,Energy Recycle System [Reverse Holo] #84,3.0,7.75,18.0,20.0,22.0,119.25,155.0,72.0,72.0,2003-11-24,-0.3
849407,Pokemon Dragon,Flaaffy #27,4.36,9.61,31.95,35.0,39.0,61.59,80.0,19.97,37.0,2003-11-24,-0.34
849506,Pokemon Dragon,Flaaffy [Reverse Holo] #27,14.0,17.0,21.6,25.63,52.0,473.53,616.0,75.0,284.0,2003-11-24,-0.09
849395,Pokemon Dragon,Flygon #15,1.99,8.32,11.81,33.06,36.0,120.32,156.0,27.31,72.0,2003-11-24,-0.3
849384,Pokemon Dragon,Flygon #4,40.0,46.51,82.89,122.35,135.0,1076.7,1400.0,175.0,646.0,2003-11-24,0.26
849494,Pokemon Dragon,Flygon [Reverse Holo] #15,15.7,36.05,40.65,41.75,44.99,526.82,685.0,99.99,316.0,2003-11-24,-0.06
849483,Pokemon Dragon,Flygon [Reverse Holo] #4,27.01,39.99,65.0,81.99,87.5,510.0,663.0,306.0,306.0,2003-11-24,-0.07
849408,Pokemon Dragon,Forretress #28,1.99,2.64,4.8,19.17,21.0,60.1,78.0,16.0,36.0,2003-11-24,-0.34
849507,Pokemon Dragon,Forretress [Reverse Holo] #28,6.35,28.43,37.5,50.11,55.0,154.99,201.0,60.0,93.0,2003-11-24,-0.28
849435,Pokemon Dragon,Geodude #55,2.0,4.0,5.0,31.95,35.0,58.38,63.0,28.0,35.0,2003-11-24,-0.34
849436,Pokemon Dragon,Geodude #56,1.46,9.62,34.93,38.0,42.0,54.0,70.0,20.81,32.0,2003-11-24,-0.34
849534,Pokemon Dragon,Geodude [Reverse Holo] #55,9.73,12.24,33.25,44.51,49.0,222.5,289.0,59.99,134.0,2003-11-24,-0.24
849535,Pokemon Dragon,Geodude [Reverse Holo] #56,7.92,9.0,11.09,21.44,24.0,236.83,308.0,142.0,142.0,2003-11-24,-0.23
849396,Pokemon Dragon,Girafarig #16,1.5,22.0,27.99,31.0,34.0,50.0,65.0,20.29,30.0,2003-11-24,-0.34
849495,Pokemon Dragon,Girafarig [Reverse Holo] #16,14.99,26.37,43.0,47.0,52.0,475.83,619.0,103.94,286.0,2003-11-24,-0.09
849385,Pokemon Dragon,Golem #5,29.44,31.32,52.05,61.7,68.0,787.0,1023.0,107.02,472.0,2003-11-24,0.09
849470,Pokemon Dragon,Golem EX #91,49.8,80.17,122.75,227.5,250.0,1226.17,1594.0,221.84,736.0,2003-11-24,0.35
849484,Pokemon Dragon,Golem [Reverse Holo] #5,14.32,14.0,17.5,61.17,67.0,529.06,688.0,65.0,317.0,2003-11-24,-0.06
849409,Pokemon Dragon,Graveler #29,1.86,8.95,14.0,35.96,40.0,91.0,118.0,17.2,55.0,2003-11-24,-0.32
849410,Pokemon Dragon,Graveler #30,2.32,6.07,8.59,16.0,18.0,103.51,135.0,23.5,62.0,2003-11-24,-0.31
849508,Pokemon Dragon,Graveler [Reverse Holo] #29,11.73,8.5,32.0,40.0,44.0,358.34,466.0,75.0,215.0,2003-11-24,-0.16
849509,Pokemon Dragon,Graveler [Reverse Holo] #30,9.0,15.02,24.99,39.99,44.0,184.99,240.0,61.0,111.0,2003-11-24,-0.26
849437,Pokemon Dragon,Grimer #57,2.49,8.76,14.17,31.91,35.0,149.0,194.0,25.37,89.0,2003-11-24,-0.28
849536,Pokemon Dragon,Grimer [Reverse Holo] #57,25.15,20.33,33.95,64.26,71.0,226.86,295.0,136.0,136.0,2003-11-24,-0.24
849411,Pokemon Dragon,Grovyle #31,2.39,19.99,26.5,29.0,32.0,66.02,86.0,40.0,40.0,2003-11-24,-0.33
849510,Pokemon Dragon,Grovyle [Reverse Holo] #31,20.6,20.0,24.99,29.99,33.0,422.77,550.0,89.99,254.0,2003-11-24,-0.12
849386,Pokemon Dragon,Grumpig #6,15.0,20.83,25.09,39.55,85.35,256.78,334.0,74.99,154.0,2003-11-24,-0.22
849485,Pokemon Dragon,Grumpig [Reverse Holo] #6,12.99,22.53,25.11,29.99,41.53,224.84,292.0,48.99,135.0,2003-11-24,-0.24
849412,Pokemon Dragon,Gyarados #32,13.21,18.48,34.99,40.51,43.58,370.44,482.0,100.33,222.0,2003-11-24,-0.15
849511,Pokemon Dragon,Gyarados [Reverse Holo] #32,60.38,60.0,122.49,279.58,308.0,1368.46,1779.0,325.0,821.0,2003-11-24,0.43
849464,Pokemon Dragon,High Pressure System #85,1.77,6.38,7.5,10.6,12.0,23.86,31.0,9.5,14.0,2003-11-24,-0.36
849564,Pokemon Dragon,High Pressure System [Reverse Holo] #85,2.99,20.0,20.0,22.0,24.0,119.23,155.0,72.0,72.0,2003-11-24,-0.3
849413,Pokemon Dragon,Horsea #33,3.95,7.95,10.53,13.15,14.0,69.99,91.0,4.99,42.0,2003-11-24,-0.33
849438,Pokemon Dragon,Horsea #58,1.75,6.0,27.49,30.0,33.0,69.99,91.0,25.0,42.0,2003-11-24,-0.33
849512,Pokemon Dragon,Horsea [Reverse Holo] #33,12.92,22.0,27.5,48.97,54.0,165.18,215.0,99.0,99.0,2003-11-24,-0.28
849537,Pokemon Dragon,Horsea [Reverse Holo] #58,14.67,10.02,48.99,57.16,63.0,324.95,422.0,75.0,195.0,2003-11-24,-0.18
849414,Pokemon Dragon,Houndoom #34,9.0,11.0,13.86,31.87,35.0,175.0,228.0,53.17,105.0,2003-11-24,-0.27
849513,Pokemon Dragon,Houndoom [Reverse Holo] #34,40.0,40.0,50.0,99.0,109.0,459.0,597.0,184.38,275.0,2003-11-24,-0.1
849439,Pokemon Dragon,Houndour #59,2.91,7.25,15.49,21.78,24.0,72.49,94.0,39.99,43.0,2003-11-24,-0.33
849538,Pokemon Dragon,Houndour [Reverse Holo] #59,18.5,26.0,39.99,56.5,62.0,172.5,224.0,112.97,104.0,2003-11-24,-0.27
849471,Pokemon Dragon,Kingdra EX #92,59.99,90.0,153.52,312.5,344.0,2425.0,3153.0,400.0,1455.0,2003-11-24,1.05
849472,Pokemon Dragon,Latias EX #93,150.0,450.0,564.87,1117.22,1229.0,6841.76,8894.0,1299.57,4105.0,2003-11-24,3.64
849473,Pokemon Dragon,Latios EX #94,178.32,400.0,548.5,1050.0,1155.0,4442.55,5775.0,1417.57,2666.0,2003-11-24,2.24
849465,Pokemon Dragon,Low Pressure System #86,1.21,8.12,20.55,23.0,25.0,65.98,86.0,8.5,40.0,2003-11-24,-0.33
849565,Pokemon Dragon,Low Pressure System [Reverse Holo] #86,3.05,5.41,19.99,20.16,22.0,148.75,193.0,89.0,89.0,2003-11-24,-0.29
849474,Pokemon Dragon,Magcargo EX #95,37.51,63.0,76.64,199.25,219.0,1330.02,1729.0,233.75,798.0,2003-11-24,0.41
849440,Pokemon Dragon,Magikarp #60,4.59,28.01,31.94,35.0,39.0,124.86,162.0,49.95,75.0,2003-11-24,-0.3
849539,Pokemon Dragon,Magikarp [Reverse Holo] #60,49.5,29.41,44.95,80.42,99.99,320.24,416.0,197.0,192.0,2003-11-24,-0.18
849441,Pokemon Dragon,Magnemite #61,1.82,6.0,25.0,25.0,28.0,57.5,75.0,21.86,35.0,2003-11-24,-0.34
849442,Pokemon Dragon,Magnemite #62,1.27,7.58,13.61,29.87,33.0,67.49,88.0,14.25,40.0,2003-11-24,-0.33
849443,Pokemon Dragon,Magnemite #63,1.08,8.0,20.51,23.0,25.0,65.07,85.0,20.5,39.0,2003-11-24,-0.33
849540,Pokemon Dragon,Magnemite [Reverse Holo] #61,18.65,14.06,37.64,41.0,50.0,512.08,666.0,73.0,307.0,2003-11-24,-0.07
849541,Pokemon Dragon,Magnemite [Reverse Holo] #62,5.99,14.0,17.25,39.99,44.0,137.45,179.0,72.5,82.0,2003-11-24,-0.29
849542,Pokemon Dragon,Magnemite [Reverse Holo] #63,6.99,8.43,52.12,57.0,63.0,179.99,234.0,13.99,108.0,2003-11-24,-0.27
849397,Pokemon Dragon,Magneton #17,2.39,12.0,13.78,15.0,20.0,59.0,77.0,18.49,35.0,2003-11-24,-0.34
